,날짜,사고 및 공사,위치,경도,위도
3632,2022-09-21 21:08,사고 ,남해고속도로제2지선 서부산IC 서낙동강교동측 1차로 0km(가락IC방향) 주의운전 교통사고 -,128.9158052,35.163526
3633,2022-09-21 21:25,공사 ,평택제천고속도로 금왕꽃동네IC 대소분기점 1차로 0km(대소분기점방향) 주의운전 도로공사 -,127.4925059,36.9436991
3634,2022-09-21 21:39,공사 ,중부고속도로 삼성하이패스IC 음성IC 1차로 0km(음성IC방향) 주의운전 도로공사 -,127.4808997,37.013601
3635,2022-09-21 21:50,공사 ,평택제천고속도로 대소분기점 대소JC 1차로 0km(금왕꽃동네IC방향) 주의운전 도로공사 -,127.4655125,36.9414075
3636,2022-09-21 21:55,공사 ,경부고속도로 반포IC 한남IC 4차로 시설물보수 경부고속도로 반포IC→한남IC 서울 방향 -,127.0153827,37.5124678
3637,2022-09-21 22:05,공사 ,경부고속도로 한남IC 한남대교분기점 양방향 시설물보수 연결로 한남대교남단 연결로(경부고속→반포대교) null -,127.0172957,37.51871149
3638,2022-09-21 22:08,공사 ,구리포천고속도로 소흘IC 소흘터널북측 1차로 0km(소흘IC방향) 주의운전 도로공사 -,127.1234845,37.7828455
3639,2022-09-21 22:18,사고 ,광주대구고속도로 168.5km 논공휴게소 동고령IC 1차로 0km(방향) 주의운전 교통사고 -,128.4801782,35.7988056
3640,2022-09-21 22:27,사고 ,광주대구고속도로 168.6km 논공휴게소 동고령IC 1차로 1차로 사고 교통사고 -,128.3963948,35.7606676
3641,2022-09-21 22:50,사고 ,광주대구고속도로 165.6km 고령JC 동고령IC 3차로 0km(동고령IC방향) 갓길 고장차량 고장차량 -,128.3646923,35.7561749
3642,2022-09-21 22:52,공사 ,중부고속도로 호법JC남측 호법JC북측 1차로 0km(호법JC방향) 주의운전 유지보수 -,127.4274749,37.2345154
3643,2022-09-21 22:54,사고 ,서울외곽순환고속도로 노오지JC 계양IC북측 1차로 0km(계양IC방향) 주의운전 교통사고 -,126.7514668,37.55723545
3644,2022-09-21 23:04,사고 ,경부고속도로 안성IC남측 안성시천안시서북구 기점방향 사고 안성IC남측 → 안성시천안시서북구 경부선 기점,127.1715,36.9683
3645,2022-09-21 23:46,사고 ,중부내륙고속도로 점촌함창IC 북상주IC 1차로 0km(북상주IC방향) 주의운전 교통사고 -,128.1462258,36.5516443
3646,2022-09-22 0:25,사고 ,서해안고속도로 함평JC 함평IC남측 1차로 0km(함평IC방향) 주의운전 고장차량 -,126.4804341,35.0597863
3647,2022-09-22 1:12,공사 ,당진영덕고속도로 내서4터널동측 내서4터널서측 2차로 64km(남상주IC방향) 2차로 차단 비탈면 보수 공사 유지보수 -,128.0993368,36.3917466
3648,2022-09-22 3:33,사고 ,동해고속도로 강릉분기점 북강릉IC 속초 2차로 교통사고 -,128.8149481,37.8271414
3649,2022-09-22 3:52,사고 ,경부고속도로 북천안IC 망향휴게소 기점방향 고장 북천안IC → 망향휴게소 경부선 기점,127.1892,36.8897
3650,2022-09-22 6:20,공사 ,중부내륙고속도로 북상주IC 점촌함창IC 2차로 0km(점촌함창IC방향) 갓길공사주의 도로공사 -,128.163448,36.53492097
3651,2022-09-22 6:40,공사 ,중부고속도로 진천 증평 1차로 주의운전 도로공사 -,127.4920676,36.84393479
3652,2022-09-22 7:25,사고 ,중앙고속도로 홍천IC 홍천IC 1차로 0km(방향) 주의운전 교통사고 -,127.8559464,37.6775952
3653,2022-09-22 7:27,공사 ,경부고속도로 경산IC북측 진량읍선화리12643 1차로 0km(방향) 주의운전 도로공사 -,128.7926095,35.8744143
3654,2022-09-22 7:31,사고 ,경부고속도로 망향휴게소 북천안IC 종점방향 고장 망향휴게소 → 북천안IC 경부선 종점,127.189,36.9122
3655,2022-09-22 7:40,사고 ,남해고속도로 산인JC 함안IC 4차로 0km(산인JC방향) 주의운전 적재물낙하 -,128.4091636,35.2857191
3656,2022-09-22 7:41,사고 ,서해안고속도로 와탄천교 고창JC 종점방향 고장 와탄천교 → 고창JC 서해안선 종점,126.6204,35.3899
3657,2022-09-22 7:54,공사 ,경부고속도로 원평1교남측 신평육교북측 4차로 174km(구미IC방향) 공사구간 운전주의요망 도로공사 -,128.3565662,36.1212018
3658,2022-09-22 8:01,사고 ,서해안고속도로 고창JC 고창IC남측 1차로 0km(고창IC방향) 주의운전 고장차량 -,126.6621152,35.4356258
3659,2022-09-22 8:02,공사 ,경부고속도로 원평1교남측 신평육교북측 1차로 0km(구미IC방향) 4차로공사주의 도로공사 -,128.351857,36.1243567
3660,2022-09-22 8:03,공사 ,중앙고속도로 하행 130k 가산IC 다부IC 2차로 0km(가산IC방향) 주의운전 도로공사 -,128.5357056,36.06515
3661,2022-09-22 8:03,공사 ,통영대전고속도로 진주분기점 서진주IC 2차로 주의운전 유지보수 -,128.0659555,35.1601615
3662,2022-09-22 8:12,공사 ,남해고속도로 진주2터널동측 진성IC 1차로 0km(진성IC방향) 주의운전 유지보수 -,128.2193767,35.1827756
3663,2022-09-22 8:16,사고 ,당진영덕고속도로 피반령터널동측 회인IC 2차로 16km(보은IC방향) 주의운전 고장차량 -,127.5847552,36.5057602
3664,2022-09-22 8:16,사고 ,서해안고속도로 줄포IC남측 고창군부안군 기점방향 고장 줄포IC남측 → 고창군부안군 서해안선 기점,126.6973,35.5902
3665,2022-09-22 8:17,공사 ,새만금포항고속도로 팔공산TG 도동JC 1차로 0km(도동JC방향) 주의운전 도로공사 -,128.6543951,35.9098
3666,2022-09-22 8:27,공사 ,통영대전고속도로 산청IC 생초IC 2차로 0km(산청IC방향) 주의운전 유지보수 -,127.8344815,35.4764904
3667,2022-09-22 8:27,공사 ,경부고속도로 북구미하이패스 구미IC 174km 2차로 4차로 차단 공사 중 도로공사 -,128.3605231,36.1186237
3668,2022-09-22 8:31,공사 ,통영대전고속도로 생초IC 함양JC 1차로 0km(방향) 주의운전 유지보수 -,127.774748,35.5304314
3669,2022-09-22 8:33,공사 ,새만금포항고속도로 소양IC 곰티터널 1차로 0km(죽림IC방향) 주의운전 도로공사 -,127.2538889,35.85166667
3670,2022-09-22 8:36,공사 ,경부고속도로 김천IC 교량북측 3차로 196km(추풍령IC방향) 주의운전 도로공사 -,128.0814072,36.1390258
3671,2022-09-22 8:41,공사 ,중부내륙고속도로 상주에서 북상주 방향 152km 1차로 1차로 차단 노면공사 도로공사 -,128.2001855,36.4639625
3672,2022-09-22 8:43,사고 ,남해고속도로 김해터널북측 진영JC동측 1차로 0km(진례IC방향) 주의운전 고장차량 -,128.7348172,35.2766433
3673,2022-09-22 8:43,사고 ,중앙고속도로지선 남양산IC 남양산IC 1차로 0km(방향) 주의운전 고장차량 -,129.0277778,35.32666667
3674,2022-09-22 8:44,공사 ,동해고속도로 양양IC 양양JC 1차로 0km(방향) 주의운전 도로공사 -,128.6000714,38.0668002
3675,2022-09-22 8:54,공사 ,중앙고속도로 가산IC 다부IC 2차로 130km(가산IC방향) 주의운전 유지보수 -,128.536449,36.07849116
3676,2022-09-22 8:57,사고 ,광주원주고속도로  동여주ic 대신ic 1차로 주의운전 고장차량 -,127.6848642,37.3949278
3677,2022-09-22 8:57,사고 ,서해안고속도로 군산시김제시 서김제IC북측 기점방향 고장 군산시김제시 → 서김제IC북측 서해안선 기점,126.8429,35.8629
3678,2022-09-22 9:02,공사 ,중앙고속도로 만종육교 남원주IC(부산방면) 1차로 313kkm(남원주IC방향) 주의운전 도로공사 -,127.9209667,37.33273056
3679,2022-09-22 9:13,공사 ,중부내륙고속도로 현풍IC 현풍TG 1차로 0km(방향) 도로공사 -,128.4391279,35.6723343
3680,2022-09-22 9:17,공사 ,동해고속도로 속초방향 60.8 62.8 2차로 2km(강릉IC방향) 동해고속도로 속초방향 60.8-62.8K 2차로 차단 도로공사 도로공사 -,128.8652971,37.7045481
3681,2022-09-22 9:21,사고 ,영동고속도로 월곶JC서측 월곶JC남측 1차로 0km(방향) 주의운전 고장차량 -,126.7572858,37.38518342
3682,2022-09-22 9:22,사고 ,당진영덕고속도로 차동고개로262 차동대촌길51 기점방향 고장 차동고개로262 → 차동대촌길51 당진대전선 기점,126.9144,36.5895
3683,2022-09-22 9:23,공사 ,경부고속도로 통도사IC 양산IC 3차로 0km(양산IC방향) 시설물보수공사로갓길차로통제중？ 노변유지보수 -,129.0764471,35.4482827
3684,2022-09-22 9:25,사고 ,경부고속도로 죽전교 죽암교 종점방향 고장 죽전교 → 죽암교 경부선 종점,127.4327,36.5243
3685,2022-09-22 9:30,공사 ,평택제천고속도로 신니교 충주분기점 2차로 0km(충주분기점방향) 주의운전 도로공사 -,127.7311425,37.0330126
3686,2022-09-22 9:33,공사 ,중앙고속도로 치악휴게소 신림IC북측 2차로 295k(부산방면)km(신림IC방향) 주의운전 도로공사 -,128.0759417,37.23407778
3687,2022-09-22 9:35,공사 ,영동고속도로 월곶JC동측 월곶JC북측 1차로 주의운전 도로공사 -,126.7496537,37.3954889
3688,2022-09-22 9:37,공사 ,중부내륙고속도로 창원방 226k 충주휴게소 온수교 2차로 0km(충주IC방향) 주의운전 유지보수 -,127.8475896,36.9943701
3689,2022-09-22 9:41,공사 ,도시고속도로입구 만남의광장 고속도로입구 1차로 주의운전 도로공사 -,129.0912333,35.2445648
3690,2022-09-22 9:42,공사 ,호남고속도로 태인 방면 광주 방향  2차로 123k에서 121k까지km(정읍IC방향) 2차로 차단 도로공사 -,126.8047359,35.5246983
3691,2022-09-22 9:43,공사 ,서해안고속도로 동서천JC 군산IC 1차로 148km(동서천JC방향) 공사중 주의요망  도로공사 -,126.7764718,36.0509331
3692,2022-09-22 9:51,공사 ,통영대전고속도로 지곡IC 함양터널 1차로 0km(서상IC방향) 주의운전 유지보수 -,127.7725369,35.5916941
3693,2022-09-22 9:57,공사 ,중부고속도로 서청주IC 남이JC 진행방향 전체차로 248kkm(남이JC방향) 주의운전 도로공사 -,127.4177515,36.6397305
3694,2022-09-22 10:03,사고 ,제2중부고속도로 경기광주JC 광주IC동측 1차로 344km(광주IC방향) 주의운전 교통사고 -,127.3134221,37.3932619
3695,2022-09-22 10:04,공사 ,중앙고속도로 춘천방면 323 ~ 325k 1차로 주의운전 도로공사 -,127.9002972,37.41055278
3696,2022-09-22 10:05,공사 ,서해안고속도로 무안1교 목포TG 1차로 0km(일로IC방향) 주의운전 도로공사 -,126.4939622,34.87607806
3697,2022-09-22 10:06,공사 ,중앙고속도로 춘천방향 2차로 300 ~ 305k 차로 주의운전 도로공사 -,128.0243389,37.26605556
3698,2022-09-22 10:07,사고 ,남해고속도로제1지선 내서JC 호계리321 종점방향 고장 내서JC → 호계리321 남해1지선 종점,128.5127,35.2611
3699,2022-09-22 10:07,사고 ,경부고속도로 청주IC 청주시흥덕구청주시서원구 기점방향 사고 청주IC → 청주시흥덕구청주시서원구 경부선 기점,127.3837,36.6254
3700,2022-09-22 10:13,공사 ,평택제천고속도로 금왕꽃동네IC 봉곡교 1차로 0km(음성IC방향) 주의운전 유지보수 -,127.5788283,36.9627117
3701,2022-09-22 10:15,공사 ,중앙고속도로 남안동IC 서안동IC 1차로 180km(서안동IC방향) 주의운전 도로공사 -,128.6165127,36.4798807
3702,2022-09-22 10:21,공사 ,제2중부고속도로 광주IC동측 경기광주JC 1차로 350km(방향) 주의운전 유지보수 -,127.2823283,37.4426111
3703,2022-09-22 10:24,공사 ,중앙고속도로 남안동IC 영주IC 2차로 0km(서안동IC방향) 주의운전 도로공사 -,128.6165127,36.4798807
3704,2022-09-22 10:25,공사 ,통영대전고속도로 통영3터널남측 광도천교북측 1차로 0km(북통영IC방향) 주의운전 도로공사 -,128.410697,34.89838
3705,2022-09-22 10:26,사고 ,당진영덕고속도로 지곡리1752 서계양리6702 종점방향 고장 지곡리1752 → 서계양리6702 당진대전선 종점,126.8363,36.6313
3706,2022-09-22 10:31,공사 ,중부내륙고속도로 상주IC 상주IC 1차로 146km 상행km(방향) 가속차로 차단공사 유지보수 -,128.2122474,36.42305756
3707,2022-09-22 10:32,공사 ,수도권제2순환고속도로 인천항사거리 낙섬사거리 2차로 주의운전 도로공사 -,126.6280103,37.4532176
3708,2022-09-22 10:40,공사 ,수도권제2순환고속도로 인천항고가교남측 인천항고가차도북측 1차로 주의운전 도로공사 -,126.6280103,37.4532176
3709,2022-09-22 10:41,공사 ,동해고속도로 주문진IC교 현남터널 1차로 0km(하조대IC방향) 주의운전 유지보수 -,128.7889092,37.9168354
3710,2022-09-22 10:41,공사 ,중부고속도로 동서울방향 301.6km 갓길 진행방향 전체차로 주의운전 유지보수 -,127.4739748,37.0602981
3711,2022-09-22 10:43,공사 ,경부고속도로 속성변화점 왜관IC앞 1차로 0km(방향) 주의운전 도로공사 -,128.4290646,35.9795641
3712,2022-09-22 10:44,사고 ,대전남부순환고속도로 안영1터널 안영1터널 기점방향 고장 안영1터널 → 안영1터널 대전남부선 기점,127.37,36.2857
3713,2022-09-22 10:44,공사 ,동해고속도로 근덕방면 57.2k 56.2k 2차로 동해고속도로 근덕방향 57.2-56.2K 2차로 차단 도로공사 도로공사 -,128.8478313,37.7319172
3714,2022-09-22 10:51,사고 ,중부내륙고속도로지선 북대구 TG 금호분기점 JC 4차로 0km(서대구IC방향) 주의운전 교통사고 -,128.5253567,35.884276
3715,2022-09-22 10:52,공사 ,서울외곽순환고속도로 도리JC북측 금이2교 1차로 0km(방향) 주의운전 도로공사 -,126.8440403,37.3973333
3716,2022-09-22 10:52,공사 ,경부고속도로상행143k 부산 서울 3차로 주의운전 도로공사 -,128.4945222,35.90057778
3717,2022-09-22 10:56,통제 ,호남고속도로 호남터널북측 내장산졸음쉼터 1차로 0km(정읍IC방향) 주의운전 공사 -,126.7949098,35.4814596
3718,2022-09-22 10:58,공사 ,경부고속도로 활천 경주ic방면 65km 진행방향 전체차로 3차로 차단 표지판보수 유지보수 -,129.1929902,35.7940517
3719,2022-09-22 11:02,공사 ,중앙고속도로 북원주IC동측 부산방면 1차로 326kkm(횡성IC방향) 주의운전 도로공사 -,127.9302306,37.436425
3720,2022-09-22 11:07,사고 ,통영대전고속도로 금산군무주군 잠두교 기점방향 고장 금산군무주군 → 잠두교 통영대전선 기점,127.5771,36.0248
3721,2022-09-22 11:15,공사 ,남해고속도로 초암산터널 조성1터널 1차로 72.8km(고흥IC방향) 주의운전 도로공사 -,127.2244661,34.8273646
3722,2022-09-22 11:28,사고 ,과천의왕간고속도로 금곡IC 서수원IC남측 1차로 주의운전 교통사고 -,126.950624,37.28088296
3723,2022-09-22 12:14,사고 ,경부고속도로 천안삼거리휴게소 천안IC 종점방향 고장 천안삼거리휴게소 → 천안IC 경부선 종점,127.1653,36.8077
3724,2022-09-22 12:18,사고 ,영동고속도로 북수원ic 군포ic 진행방향 전체차로 0km(방향) 주의운전 교통사고 -,126.9151111,37.31676141
3725,2022-09-22 12:19,사고 ,제2 중부고속도로 경기광주JC 이천방향 1차로 주의운전 고장차량 -,127.3125004,37.39474712
3726,2022-09-22 12:33,사고 ,당진영덕고속도로 차동대촌길51 차동고개로262 종점방향 고장 차동대촌길51 → 차동고개로262 당진대전선 종점,126.9121,36.5896
3727,2022-09-22 12:34,사고 ,서울외곽순환고속도로 도리JC북측 금이2교 1차로 0km(방향) 주의운전 고장차량 -,126.8440403,37.3973333
3728,2022-09-22 12:36,사고 ,경부고속도로 옥산휴게소 학천육교 기점방향 고장 옥산휴게소 → 학천육교 경부선 기점,127.3737,36.6512
3729,2022-09-22 12:43,사고 ,영동고속도로 서창JC동측 서창JC남측 1차로 0km(방향) 주의운전 교통사고 -,126.7378067,37.42683267
3730,2022-09-22 12:49,사고 ,호남고속도로 단곡교북측 정읍IC남측 종점방향 고장 단곡교북측 → 정읍IC남측 호남선 종점,126.8111,35.5323
3731,2022-09-22 13:17,사고 ,경부고속도로  경산IC 영천IC 1차로 경부고속도로 하행선 101.3킬로미터 지점. 2차로 낙하물. 진행차량 주의운전 요망.  적재물낙하 -,128.46776,35.8853444
3732,2022-09-22 13:20,공사 ,남해고속도로 보성IC 미력1터널 2차로 60km(보성IC방향) 주의운전 도로공사 -,127.0944835,34.8145304
3733,2022-09-22 13:22,사고 ,서울외곽순환고속도로 송파IC 성남TG 1차로 주의운전 화재 -,127.1243185,37.4446514
3734,2022-09-22 13:30,사고 ,경부고속도로 언양휴게소 직동교 1차로 0km(언양JC방향) 주의운전 고장차량 -,129.1324164,35.579863
3735,2022-09-22 13:34,사고 ,동해고속도로 서사교남측 서사교북측 1차로 0km(범서IC방향) 주의운전 고장차량 -,129.2814693,35.5833891
3736,2022-09-22 13:52,공사 ,중앙고속도로 죽령터널 풍기IC 2차로 231km(풍기IC방향) 주의운전 노변유지보수 -,128.5207238,36.8586203
3737,2022-09-22 14:03,공사 ,중앙고속도로 제천IC 단양IC 1차로 단양내리는 램프km(방향) 주의운전 도로공사 -,128.3651682,36.9185785
3738,2022-09-22 14:05,공사 ,중앙고속도로 단양ic 죽령터널 1차로 0km(북단양IC방향) 주의운전 도로공사 -,128.3910073,36.915008
3739,2022-09-22 14:05,공사 ,무안광주고속도로 광주방면 에서 동광산TG방향 으로 1차로 주의운전 도로공사 -,126.7945732,35.1530818
3740,2022-09-22 14:06,공사 ,중앙고속도로 남원주IC 부산방면 2차로 313k(갓길)km(남원주IC방향) 주의운전 도로공사 -,127.9224422,37.33132057
3741,2022-09-22 14:08,공사 ,남해고속도로 강진4터널 강진3터널 2차로 28.4km(강진IC방향) 주의운전 도로공사 -,126.8121025,34.6837442
3742,2022-09-22 14:10,공사 ,영동고속도로 인천방향 150k 횡성휴게소  새말ic 1차로 0km(새말IC방향) 2차로 차단공사  유지보수 -,128.1354472,37.4648454
3743,2022-09-22 14:11,사고 ,무안광주 고속도로  광주방면 에서 무안방향 으로 1차로 주의운전 고장차량 -,126.6793739,35.1262603
3744,2022-09-22 14:15,사고 ,서해안고속도로 보령시홍성군 홍성휴게소 종점방향 고장 보령시홍성군 → 홍성휴게소 서해안선 종점,126.5814,36.5444
3745,2022-09-22 14:17,사고 ,경부고속도로 증약터널서측 신상2교 종점방향 고장 증약터널서측 → 신상2교 경부선 종점,127.5118,36.3503
3746,2022-09-22 14:20,사고 ,중앙고속도로 단양IC 죽령터널 3차로 235kmkm(단양IC방향) 주의운전 고장차량 -,128.4028424,36.9122898
3747,2022-09-22 14:22,공사 ,중앙고속도로 풍기IC 죽령터널 1차로 231km(단양IC방향) 주의운전 노변유지보수 -,128.5141446,36.8625396
3748,2022-09-22 14:23,공사 ,무안광주 고속도로 광주방면에서 무안방향으로 11.8k 1차로 0km(방향) 주의운전 유지보수 -,126.4893449,35.0273186
3749,2022-09-22 14:26,사고 ,남해고속도로 강진4터널 장흥1터널 2차로 32km(보성IC방향) 주의운전 고장차량 -,126.8542334,34.6869111
3750,2022-09-22 14:26,공사 ,영동고속도로 인천에서 강릉방향 1차로 갓길공사 도로공사 -,127.7687718,37.254943
3751,2022-09-22 14:28,공사 ,동해고속도로 양양분기점 서양양톨게이트 1차로 20km(하조대IC방향) 주의운전 도로공사 -,128.6564878,38.0429194
3752,2022-09-22 14:37,사고 ,호남고속도로 순천 동광주 톨게이트 1차로 68.7km(고서JC방향) 주의운전 고장차량 -,126.9567718,35.22390697
3753,2022-09-22 14:49,사고 ,서해안고속도로 평택시당진시 서평택IC남측 종점방향 사고 평택시당진시 → 서평택IC남측 서해안선 종점,126.8356,36.9493
3754,2022-09-22 14:52,사고 ,경부고속도로 서초IC 양재IC 5차로 고장차량 경부고속도로 서초IC→양재IC 신갈 방향 -,127.0288625,37.47592043
3755,2022-09-22 14:54,공사 ,남해고속도로 장동1터널 제암산2터널 2차로 44kkm(장흥IC방향) 주의운전 도로공사 -,126.9667003,34.7380899
3756,2022-09-22 14:54,사고 ,경부고속도로 서초IC 양재IC 5차로 주의운전 고장 차량 서울청,127.0302691,37.47362701
3757,2022-09-22 14:59,공사 ,남해고속도로 삼정교 김해JC 1차로 0km(동김해IC방향) 주의운전 도로공사 -,128.9018243,35.2244368
3758,2022-09-22 15:05,공사 ,남해고속도로 목포 보성IC 2차로 60.8km(방향) 주의운전 도로공사 -,127.1034964,34.8120158
3759,2022-09-22 15:09,공사 ,중앙고속도로 북단양IC 제천터널 1차로 0km(남제천IC방향) 주의운전 도로공사 -,128.2686332,37.0291824
3760,2022-09-22 15:09,사고 ,경부고속도로 선주교북측 김천시구미시 종점방향 고장 선주교북측 → 김천시구미시 경부선 종점,128.2947,36.1459
3761,2022-09-22 15:14,공사 ,당진영덕고속도로29km상행 당진분기점 신양ic 1차로 0km(유구IC방향) 도로정비 도로공사 -,126.8333838,36.6361339
3762,2022-09-22 15:18,공사 ,중앙고속도로 북단양IC 제천터널 2차로 0km(남제천IC방향) 주의운전 유지보수 -,128.2593406,37.0372778
3763,2022-09-22 15:21,공사 ,수석호평도시고속도로 이패TG 무대IC북측 1차로 주의운전 노변유지보수 -,127.2055616,37.6138174
3764,2022-09-22 15:21,공사 ,중앙고속도로 제천터널 북단양IC 1차로 0km(북단양IC방향) 주의운전 도로공사 -,128.2350058,37.0459521
3765,2022-09-22 15:31,공사 ,중부내륙고속도로 김천JC 김천JCT4교 1차로 0km(김천분기점방향) 하행 113~110k 1차로차단 공사중 주의운전  도로공사 -,128.2662546,36.1593009
3766,2022-09-22 15:45,사고 ,경부고속도로 학천육교 옥산휴게소 종점방향 고장 학천육교 → 옥산휴게소 경부선 종점,127.375,36.6477
3767,2022-09-22 16:04,공사 ,중부내륙고속도로 남성주 고령분기점  1차로 하행 고령 4터널 내 2차로 차단 공사중 주의운전  도로공사 -,128.3448088,35.800359
3768,2022-09-22 16:15,사고 ,경부고속도로 북천안IC 입장휴게소 종점방향 고장 북천안IC → 입장휴게소 경부선 종점,127.1893,36.9356
3769,2022-09-22 16:29,공사 ,서해안고속도로 발안IC 발안IC서측 1차로 0km(방향) 주의운전 도로공사 -,126.8869541,37.1213675
3770,2022-09-22 16:34,사고 ,서해안고속도로 고창JC 와탄천교 2차로 270.5 Km (영광IC 방향) 갓길 주의운전  고장 차량,126.6218624,35.39114236
3771,2022-09-22 16:37,사고 ,제2경인고속도로 광명시시흥시 광명IC서측 1차로 0km(광명IC방향) 주의운전 교통사고 -,126.8436668,37.44011928
3772,2022-09-22 16:38,사고 ,경부고속도로 판교IC 판교JC 1차로 0km(판교JC방향) 주의운전 고장차량 -,127.1018544,37.3954155
3773,2022-09-22 16:46,사고 ,서해안고속도로 고창군부안군 선운산IC북측 기점방향 고장 고창군부안군 → 선운산IC북측 서해안선 기점,126.6908,35.543
3774,2022-09-22 16:51,공사 ,남해고속도로 호동터널 별량1터널 2차로 91km(순천만IC방향) 주의운전 도로공사 -,127.4021636,34.8449816
3775,2022-09-22 17:03,사고 ,경부고속도로 조야교 북대구IC 기점방향 고장 조야교 → 북대구IC 경부선 기점,128.5799,35.9089
3776,2022-09-22 17:45,사고 ,새만금포항고속도로 진안IC 진안IC 종점방향 고장 진안IC → 진안IC 익산장수선 종점,127.4422,35.7725
3777,2022-09-22 17:46,사고 ,새만금포항고속도로 마이산휴게소 곰티터널동측 기점방향 고장 마이산휴게소 → 곰티터널동측 익산장수선 기점,127.421,35.7773
3778,2022-09-22 17:46,사고 ,경부고속도로 옥산JC남측 옥산JC북측 종점방향 고장 옥산JC남측 → 옥산JC북측 경부선 종점,127.3402,36.718
3779,2022-09-22 18:06,사고 ,중부고속도로 곤지암IC북측 경기광주JC 종점방향 사고 곤지암IC북측 → 경기광주JC 중부선 종점,127.3169,37.3714
3780,2022-09-22 18:21,공사 ,서해안고속도로 목포tg 목포방면 1차로 0km(일로IC방향) 주의운전 도로공사 -,126.493703,34.87549297
3781,2022-09-22 18:44,사고 ,서해안고속도로 당진IC 송악IC 종점방향 사고 당진IC → 송악IC 서해안선 종점,126.7776,36.9336
3782,2022-09-22 20:00,사고 ,서해안고속도로 대천1교 대천1교 기점방향 고장 대천1교 → 대천1교 서해안선 기점,126.5594,36.3603
3783,2022-09-22 20:59,사고 ,중앙고속도로 춘천JC 춘천IC 1차로 375km(춘천IC방향) 교통정체 교통사고 -,127.7956786,37.75771291
3784,2022-09-22 21:04,사고 ,경부고속도로 통도사IC 양산IC 기점방향 사고 통도사IC → 양산IC 경부선 기점,129.0879,35.4733
3785,2022-09-22 21:24,공사 ,경부고속도로 서청주방향에서 오창방향 1차로 주의운전 도로공사 -,127.4256112,36.6878557
3786,2022-09-22 21:51,사고 ,경부고속도로 반포IC 반포IC 4차로 고장차량 경부고속도로 반포IC→서초IC 신갈 방향 -,127.0193725,37.50079919
3787,2022-09-22 22:56,사고 ,서해안고속도로 군산IC북측 군산IC남측 기점방향 고장 군산IC북측 → 군산IC남측 서해안선 기점,126.8034,36.0036
3788,2022-09-22 23:25,사고 ,경부고속도로 남이JC 청주JC 기점방향 고장 남이JC → 청주JC 경부선 기점,127.4273,36.5866
3789,2022-09-23 0:38,사고 ,경부고속도로 대전터널 대전터널 기점방향 고장 대전터널 → 대전터널 경부선 기점,127.4622,36.3527
3790,2022-09-23 6:40,사고 ,서해안고속도로 서김제IC남측 부안동진강교 기점방향 고장 서김제IC남측 → 부안동진강교 서해안선 기점,126.7968,35.7539
3791,2022-09-23 7:05,공사 ,북부간선도로 묵동IC 석계역3번출구 2차로 도시고속도로 연결램프(화랑로 진출입) 설치공사 / 장소: 북부간선도로 묵동IC 일원 / 부분통제 도로공사 서울청,127.0913848,37.61808422
3792,2022-09-23 7:12,사고 ,새만금포항고속도로 마이산휴게소 곰티터널동측 기점방향 고장 마이산휴게소 → 곰티터널동측 익산장수선 기점,127.3367,35.7788
3793,2022-09-23 7:21,공사 ,서울외곽순환고속도로 남양주IC북측 남양주IC남측 1차로 0km(방향) 주의운전 유지보수 -,127.1540792,37.6005887
3794,2022-09-23 7:24,사고 ,순천완주고속도로 슬치터널 슬치터널 기점방향 사고 슬치터널 → 슬치터널 순천완주선 기점,127.2495,35.7086
3795,2022-09-23 7:38,사고 ,순천완주고속도로 전주분기점 전주시덕진구완주군 기점방향 고장 전주분기점 → 전주시덕진구완주군 순천완주선 기점,127.1749,35.8766
3796,2022-09-23 7:50,사고 ,순천완주고속도로 상관IC 임실IC 1차로 96.5km(방향) 주의운전 교통사고 -,127.439489,35.7699089
3797,2022-09-23 7:57,사고 ,무안광주고속도로 서광산ic 나주ic 2차로 0km(서광산IC방향) 2차사고 위험 고장차량 -,126.7285835,35.1157213
3798,2022-09-23 8:17,사고 ,서울외곽순환고속도로 강일IC 강일IC 2차로 0km(방향) 주의운전 교통사고 -,127.1686581,37.569639
3799,2022-09-23 8:30,공사 ,서울외곽순환고속도로 안현JC서측 안현JC북측 1차로 0km(방향) 주의운전 유지보수 -,126.8162638,37.4366262
3800,2022-09-23 8:32,사고 ,제2경인고속도로 서창JC동측 남인천TG 1차로 0km(남인천TG방향) 주의운전 고장차량 -,126.7575403,37.4320274
3801,2022-09-23 8:40,공사 ,동해고속도로 근덕방면 23k 19.6k 1차로 주의운전 유지보수 -,129.095326,37.5319778
3802,2022-09-23 8:42,사고 ,호남고속도로 정읍시김제시 태인IC 기점방향 고장 정읍시김제시 → 태인IC 호남선 기점,126.9564,35.7006
3803,2022-09-23 8:43,사고 ,중앙고속도로 신림ic 제천ic 1차로 주의운전 교통사고 -,128.0993402,37.210147
3804,2022-09-23 8:48,사고 ,경부고속도로 대전IC 대전IC교 종점방향 고장 대전IC → 대전IC교 경부선 종점,127.4515,36.363
3805,2022-09-23 9:00,공사 ,경부고속도로 북대구IC 도동JC 3차로 133km(방향) 갓길 작업중 도로공사 -,128.789978,35.8739089
3806,2022-09-23 9:07,공사 ,경부고속도로 칠곡물류IC 칠곡JC 진행방향 전체차로 146km(방향) 공사중 갓길없음. 주의운전. 도로공사 -,128.7928622,35.8748594
